profile,mem_init,mem_max,cpu
privacybadger,215.0,,12.0
privacybadger,215.0,,65.4
privacybadger,215.0,,10.7
privacybadger,215.0,,22.2
privacybadger,215.0,,17.4
privacybadger,215.0,,27.1
privacybadger,215.0,,15.0
privacybadger,215.0,,12.5
privacybadger,215.0,,15.7
privacybadger,215.0,,41.7
privacybadger,215.0,,21.9
privacybadger,215.0,,8.3
privacybadger,215.0,,36.4
privacybadger,215.0,,10.1
privacybadger,215.0,,21.5
privacybadger,215.0,,19.5
privacybadger,215.0,,4.0
privacybadger,215.0,,24.5
privacybadger,215.0,,17.5
privacybadger,215.0,,9.3
privacybadger,215.0,,18.6
privacybadger,215.0,,15.7
privacybadger,215.0,,22.2
privacybadger,215.0,,16.1
privacybadger,215.0,,20.6
privacybadger,215.0,,14.9
privacybadger,215.0,,9.9
privacybadger,215.0,,24.1
privacybadger,215.0,,21.5
privacybadger,215.0,,28.6
privacybadger,215.0,,17.1
privacybadger,215.0,,15.8
privacybadger,215.0,,22.5
privacybadger,215.0,,14.2
privacybadger,215.0,,24.4
privacybadger,215.0,,13.4
privacybadger,215.0,,27.8
privacybadger,215.0,,48.4
privacybadger,215.0,,15.3
privacybadger,215.0,,19.1
privacybadger,215.0,,28.6
privacybadger,215.0,,15.8
privacybadger,215.0,,17.6
privacybadger,215.0,,40.5
privacybadger,215.0,,20.4
privacybadger,215.0,,40.2
privacybadger,215.0,,17.7
privacybadger,215.0,,26.6
privacybadger,215.0,,16.6
privacybadger,215.0,,14.2
privacybadger,215.0,,28.1
privacybadger,215.0,,32.4
privacybadger,215.0,,23.5
privacybadger,215.0,,17.2
privacybadger,215.0,,34.9
privacybadger,215.0,,7.4
privacybadger,215.0,,14.9
privacybadger,215.0,,10.8
privacybadger,215.0,,22.1
privacybadger,215.0,,3.3
privacybadger,215.0,,5.6
privacybadger,215.0,,12.1
privacybadger,215.0,,55.8
privacybadger,215.0,,19.0
privacybadger,215.0,,47.1
privacybadger,215.0,,14.0
privacybadger,215.0,,18.4
privacybadger,215.0,,17.4
privacybadger,215.0,,14.6
privacybadger,215.0,,44.2
privacybadger,215.0,,20.8
privacybadger,215.0,,45.0
privacybadger,215.0,,41.5
privacybadger,215.0,,18.7
privacybadger,215.0,,44.7
privacybadger,215.0,,28.6
privacybadger,215.0,,20.3
privacybadger,215.0,,26.5
privacybadger,215.0,,19.6
privacybadger,215.0,,11.3
privacybadger,215.0,,9.3
privacybadger,215.0,,16.3
privacybadger,215.0,,43.2
privacybadger,215.0,,11.6
privacybadger,215.0,,13.8
privacybadger,215.0,,26.4
privacybadger,215.0,,44.1
privacybadger,215.0,,11.4
privacybadger,215.0,,19.5
privacybadger,215.0,,34.9
privacybadger,215.0,,29.0
privacybadger,215.0,,18.1
privacybadger,215.0,,20.5
privacybadger,215.0,,17.8
privacybadger,215.0,,13.4
privacybadger,215.0,,12.4
privacybadger,215.0,,22.4
privacybadger,215.0,,12.3
privacybadger,215.0,,61.8
privacybadger,215.0,,19.8
privacybadger,215.0,,22.0
privacybadger,215.0,,8.2
privacybadger,215.0,,11.2
privacybadger,215.0,,28.7
privacybadger,215.0,,21.6
privacybadger,215.0,,11.1
privacybadger,215.0,,30.1
privacybadger,215.0,,29.3
privacybadger,215.0,,10.7
privacybadger,215.0,,26.8
privacybadger,215.0,,23.4
privacybadger,215.0,,17.4
privacybadger,215.0,,27.4
privacybadger,215.0,,25.2
privacybadger,215.0,,36.3
privacybadger,215.0,,19.4
privacybadger,215.0,,47.8
privacybadger,215.0,,28.6
privacybadger,215.0,,22.2
privacybadger,215.0,,53.5
privacybadger,215.0,,22.9
privacybadger,215.0,,20.4
privacybadger,215.0,,35.8
privacybadger,215.0,,32.9
privacybadger,215.0,,11.1
privacybadger,215.0,,24.8
privacybadger,215.0,,36.5
privacybadger,215.0,,18.7
privacybadger,215.0,,31.3
privacybadger,215.0,,11.7
privacybadger,215.0,,14.5
privacybadger,215.0,,32.5
privacybadger,215.0,,32.8
privacybadger,215.0,,22.9
privacybadger,215.0,,8.6
privacybadger,215.0,,26.2
privacybadger,215.0,,21.5
privacybadger,215.0,,29.0
privacybadger,215.0,,48.4
privacybadger,215.0,,12.4
privacybadger,215.0,,41.6
privacybadger,215.0,,28.8
privacybadger,215.0,,22.7
privacybadger,215.0,,50.4
privacybadger,215.0,,8.8
privacybadger,215.0,,17.6
privacybadger,215.0,,24.9
privacybadger,215.0,,19.6
privacybadger,215.0,,16.9
privacybadger,215.0,,14.9
privacybadger,215.0,,38.0
privacybadger,215.0,,25.3
privacybadger,215.0,,21.6
privacybadger,215.0,,27.1
privacybadger,215.0,,23.9
privacybadger,215.0,,60.5
privacybadger,215.0,,17.8
privacybadger,215.0,,22.4
privacybadger,215.0,,24.2
privacybadger,215.0,,10.8
privacybadger,215.0,,22.3
privacybadger,215.0,,30.8
privacybadger,215.0,,15.7
privacybadger,215.0,,31.1
privacybadger,215.0,,17.4
privacybadger,215.0,,23.5
privacybadger,215.0,,26.7
privacybadger,216.0,208.0,15.5
privacybadger,216.0,221.0,19.7
privacybadger,216.0,242.0,17.8
privacybadger,216.0,243.0,16.9
privacybadger,216.0,256.0,17.2
privacybadger,216.0,260.0,24.7
privacybadger,216.0,283.0,25.0
privacybadger,216.0,,42.7
privacybadger,216.0,,13.0
privacybadger,216.0,,17.4
privacybadger,216.0,,26.3
privacybadger,216.0,,33.6
privacybadger,216.0,,10.1
privacybadger,216.0,,18.5
privacybadger,216.0,,25.1
privacybadger,216.0,,26.2
privacybadger,216.0,,21.8
privacybadger,216.0,,29.4
privacybadger,216.0,,19.1
privacybadger,216.0,,15.4
privacybadger,216.0,,27.3
privacybadger,216.0,,27.6
privacybadger,216.0,,38.0
privacybadger,216.0,,47.6
privacybadger,216.0,,15.8
privacybadger,216.0,,10.4
privacybadger,216.0,,26.0
privacybadger,216.0,,10.5
privacybadger,216.0,,21.8
privacybadger,216.0,,16.8
privacybadger,216.0,,16.8
privacybadger,216.0,,31.2
privacybadger,216.0,,13.2
privacybadger,216.0,,22.7
privacybadger,216.0,,28.5
privacybadger,216.0,,21.7
privacybadger,216.0,,35.2
privacybadger,216.0,,12.0
privacybadger,216.0,,18.3
privacybadger,216.0,,23.1
privacybadger,216.0,,19.6
privacybadger,216.0,,29.1
privacybadger,216.0,,25.7
privacybadger,216.0,,19.5
privacybadger,216.0,,5.9
privacybadger,216.0,,17.6
privacybadger,216.0,,17.9
privacybadger,216.0,,12.3
privacybadger,216.0,,53.2
privacybadger,216.0,,13.6
privacybadger,216.0,,33.1
privacybadger,216.0,,10.5
privacybadger,216.0,,28.2
privacybadger,216.0,,23.5
privacybadger,216.0,,12.6
privacybadger,216.0,,22.1
privacybadger,216.0,,13.5
privacybadger,216.0,,23.6
privacybadger,216.0,,9.3
privacybadger,216.0,,14.4
privacybadger,216.0,,13.3
privacybadger,216.0,,45.7
privacybadger,216.0,,34.9
privacybadger,216.0,,16.4
privacybadger,216.0,,11.1
privacybadger,216.0,,17.2
privacybadger,216.0,,23.9
privacybadger,216.0,,59.8
privacybadger,216.0,,20.3
privacybadger,216.0,,45.4
privacybadger,216.0,,23.6
privacybadger,216.0,,16.2
privacybadger,216.0,,37.9
privacybadger,216.0,,23.4
privacybadger,216.0,,17.4
privacybadger,216.0,,28.4
privacybadger,216.0,,27.3
privacybadger,216.0,,4.9
privacybadger,216.0,,33.3
privacybadger,216.0,,31.3
privacybadger,216.0,,13.4
privacybadger,216.0,,12.0
privacybadger,216.0,,36.6
privacybadger,216.0,,56.5
privacybadger,216.0,,20.2
privacybadger,216.0,,42.2
privacybadger,216.0,,21.5
privacybadger,216.0,,48.7
privacybadger,216.0,,16.9
privacybadger,216.0,,26.2
privacybadger,216.0,,16.1
privacybadger,216.0,,32.0
privacybadger,216.0,,15.2
privacybadger,216.0,,37.7
privacybadger,216.0,,25.1
privacybadger,216.0,,18.3
privacybadger,216.0,,33.7
privacybadger,216.0,,16.6
privacybadger,216.0,,19.4
privacybadger,216.0,,21.6
privacybadger,216.0,,22.5
privacybadger,216.0,,22.4
privacybadger,216.0,,12.8
privacybadger,216.0,,64.5
privacybadger,216.0,,17.2
privacybadger,216.0,,39.1
privacybadger,216.0,,24.3
privacybadger,216.0,,23.8
privacybadger,216.0,,11.7
privacybadger,216.0,,25.5
privacybadger,216.0,,29.9
privacybadger,216.0,,19.1
privacybadger,216.0,,15.1
privacybadger,216.0,,16.6
privacybadger,216.0,,47.7
privacybadger,216.0,,25.2
privacybadger,216.0,,19.5
privacybadger,216.0,,13.4
privacybadger,216.0,,15.1
privacybadger,216.0,,29.4
privacybadger,216.0,,40.7
privacybadger,216.0,,41.7
privacybadger,216.0,,28.4
privacybadger,216.0,,16.7
privacybadger,216.0,,57.4
privacybadger,216.0,,31.6
privacybadger,216.0,,14.6
privacybadger,216.0,,27.2
privacybadger,216.0,,36.2
privacybadger,216.0,,20.8
privacybadger,216.0,,9.2
privacybadger,216.0,,11.0
privacybadger,216.0,,28.0
privacybadger,216.0,,49.2
privacybadger,216.0,,16.7
privacybadger,216.0,,12.2
privacybadger,216.0,,25.3
privacybadger,216.0,,23.6
privacybadger,216.0,,26.7
privacybadger,216.0,,20.6
privacybadger,216.0,,39.4
privacybadger,216.0,,7.0
privacybadger,216.0,,38.5
privacybadger,216.0,,54.2
privacybadger,216.0,,14.6
privacybadger,216.0,,57.1
privacybadger,216.0,,38.3
privacybadger,216.0,,8.9
privacybadger,216.0,,24.5
privacybadger,216.0,,18.4
privacybadger,216.0,,12.7
privacybadger,216.0,,17.6
privacybadger,216.0,,40.2
privacybadger,216.0,,10.7
privacybadger,216.0,,17.0
privacybadger,216.0,,9.5
privacybadger,216.0,,22.0
privacybadger,216.0,,45.6
privacybadger,216.0,,20.4
privacybadger,216.0,,31.6
privacybadger,216.0,,70.2
privacybadger,216.0,,14.3
privacybadger,216.0,,17.0
privacybadger,216.0,,16.3
privacybadger,216.0,,24.6
privacybadger,216.0,,21.1
privacybadger,216.0,,32.8
privacybadger,216.0,,10.4
privacybadger,216.0,,40.8
privacybadger,216.0,,16.1
privacybadger,216.0,,30.8
privacybadger,216.0,,54.5
privacybadger,216.0,,10.9
privacybadger,216.0,,30.2
privacybadger,216.0,,16.1
privacybadger,216.0,,20.8
privacybadger,216.0,,8.2
privacybadger,216.0,,14.0
privacybadger,216.0,,4.6
privacybadger,216.0,,19.3
privacybadger,216.0,,35.7
privacybadger,216.0,,17.7
privacybadger,216.0,,21.6
privacybadger,216.0,,21.9
privacybadger,216.0,,28.9
privacybadger,216.0,,20.6
privacybadger,216.0,,19.6
privacybadger,216.0,,36.3
privacybadger,216.0,,11.8
privacybadger,216.0,,17.0
privacybadger,216.0,,10.3
privacybadger,216.0,,47.1
privacybadger,216.0,,12.5
privacybadger,216.0,,18.1
privacybadger,216.0,,28.6
privacybadger,216.0,,11.5
privacybadger,216.0,,19.4
privacybadger,216.0,,18.9
privacybadger,216.0,,24.6
privacybadger,216.0,,37.6
privacybadger,216.0,,11.0
privacybadger,216.0,,17.4
privacybadger,216.0,,16.3
privacybadger,216.0,,45.9
privacybadger,216.0,,25.7
privacybadger,216.0,,18.7
privacybadger,216.0,,20.6
privacybadger,216.0,,29.2
privacybadger,216.0,,36.3
privacybadger,216.0,,15.3
privacybadger,216.0,,22.7
privacybadger,216.0,,19.1
privacybadger,216.0,,32.8
privacybadger,216.0,,23.9
privacybadger,216.0,,32.0
privacybadger,216.0,,35.6
privacybadger,216.0,,37.1
privacybadger,216.0,,22.7
privacybadger,216.0,,5.6
privacybadger,216.0,,39.7
privacybadger,216.0,,31.5
privacybadger,216.0,,11.1
privacybadger,216.0,,5.8
privacybadger,216.0,,42.3
privacybadger,216.0,,9.6
privacybadger,216.0,,8.8
privacybadger,216.0,,49.6
privacybadger,216.0,,13.5
privacybadger,216.0,,22.4
privacybadger,216.0,,52.9
privacybadger,216.0,,28.2
privacybadger,216.0,,21.9
privacybadger,216.0,,12.5
privacybadger,216.0,,31.5
privacybadger,216.0,,26.8
privacybadger,216.0,,17.2
privacybadger,216.0,,33.4
privacybadger,216.0,,13.5
privacybadger,216.0,,15.6
privacybadger,216.0,,49.0
privacybadger,216.0,,54.2
privacybadger,216.0,,27.0
privacybadger,216.0,,19.6
privacybadger,216.0,,25.6
privacybadger,216.0,,23.5
privacybadger,216.0,,40.6
privacybadger,216.0,,18.7
privacybadger,216.0,,15.6
privacybadger,216.0,,20.5
privacybadger,216.0,,28.4
privacybadger,216.0,,15.9
privacybadger,216.0,,35.3
privacybadger,216.0,,24.6
privacybadger,216.0,,24.7
privacybadger,216.0,,12.2
privacybadger,216.0,,14.6
privacybadger,216.0,,6.6
privacybadger,216.0,,23.0
privacybadger,216.0,,16.2
privacybadger,216.0,,21.1
privacybadger,216.0,,18.3
privacybadger,216.0,,22.0
privacybadger,216.0,,68.7
privacybadger,216.0,,37.7
privacybadger,216.0,,8.3
privacybadger,216.0,,28.4
privacybadger,216.0,,11.5
privacybadger,216.0,,23.5
privacybadger,216.0,,27.1
privacybadger,216.0,,19.1
privacybadger,216.0,,44.4
privacybadger,216.0,,44.7
privacybadger,216.0,,20.8
privacybadger,216.0,,15.1
privacybadger,216.0,,20.3
privacybadger,216.0,,21.6
privacybadger,216.0,,17.9
privacybadger,216.0,,12.1
privacybadger,216.0,,42.6
privacybadger,216.0,,9.9
privacybadger,216.0,,22.5
privacybadger,216.0,,17.8
privacybadger,216.0,,28.2
privacybadger,216.0,,29.8
privacybadger,216.0,,13.9
privacybadger,216.0,,11.6
privacybadger,216.0,,18.1
privacybadger,216.0,,25.2
privacybadger,216.0,,22.8
privacybadger,216.0,,31.2
privacybadger,216.0,,14.9
privacybadger,216.0,,11.6
privacybadger,216.0,,6.9
privacybadger,216.0,,17.4
privacybadger,216.0,,12.9
privacybadger,216.0,,8.7
privacybadger,216.0,,12.6
privacybadger,216.0,,15.3
privacybadger,216.0,,6.4
privacybadger,216.0,,24.3
privacybadger,216.0,,21.9
privacybadger,216.0,,7.2
privacybadger,216.0,,24.4
privacybadger,216.0,,25.0
privacybadger,216.0,,25.4
privacybadger,216.0,,12.0
privacybadger,216.0,,22.7
privacybadger,216.0,,17.7
privacybadger,216.0,,42.3
privacybadger,216.0,,26.4
privacybadger,216.0,,17.6
privacybadger,216.0,,19.4
privacybadger,216.0,,15.9
privacybadger,216.0,,24.7
privacybadger,216.0,,12.2
privacybadger,216.0,,12.7
privacybadger,216.0,,25.9
privacybadger,216.0,,27.7
privacybadger,216.0,,21.7
privacybadger,216.0,,29.5
privacybadger,216.0,,13.3
privacybadger,216.0,,42.2
privacybadger,216.0,,14.0
privacybadger,216.0,,19.4
privacybadger,216.0,,32.1
privacybadger,216.0,,17.7
privacybadger,216.0,,32.4
privacybadger,216.0,,23.2
privacybadger,216.0,,12.5
privacybadger,216.0,,37.6
privacybadger,216.0,,36.1
privacybadger,216.0,,46.7
privacybadger,216.0,,21.0
privacybadger,216.0,,16.3
privacybadger,216.0,,17.4
privacybadger,216.0,,26.7
privacybadger,216.0,,32.2
privacybadger,216.0,,52.1
privacybadger,216.0,,29.9
privacybadger,216.0,,14.8
privacybadger,216.0,,18.5
privacybadger,216.0,,16.5
privacybadger,216.0,,9.5
privacybadger,216.0,,27.4
privacybadger,216.0,,17.2
privacybadger,216.0,,6.2
privacybadger,216.0,,22.2
privacybadger,216.0,,18.1
privacybadger,216.0,,21.4
privacybadger,216.0,,11.2
privacybadger,216.0,,27.4
privacybadger,216.0,,21.5
privacybadger,216.0,,19.1
privacybadger,216.0,,9.7
privacybadger,216.0,,11.7
privacybadger,216.0,,30.0
privacybadger,216.0,,26.7
privacybadger,216.0,,20.9
privacybadger,216.0,,14.2
privacybadger,216.0,,25.7
privacybadger,216.0,,25.0
privacybadger,216.0,,24.3
privacybadger,216.0,,18.2
privacybadger,216.0,,9.4
privacybadger,216.0,,13.8
privacybadger,216.0,,43.4
privacybadger,216.0,,6.4
privacybadger,216.0,,14.6
privacybadger,216.0,,23.4
privacybadger,216.0,,20.4
privacybadger,216.0,,42.9
privacybadger,216.0,,18.7
privacybadger,216.0,,15.1
privacybadger,216.0,,33.2
privacybadger,216.0,,30.8
privacybadger,216.0,,12.2
privacybadger,216.0,,43.5
privacybadger,216.0,,5.4
privacybadger,216.0,,28.4
privacybadger,216.0,,27.7
privacybadger,216.0,,15.4
privacybadger,216.0,,17.9
privacybadger,216.0,,18.5
privacybadger,216.0,,9.4
privacybadger,216.0,,31.4
privacybadger,216.0,,26.2
privacybadger,216.0,,15.4
privacybadger,216.0,,56.0
privacybadger,216.0,,26.0
privacybadger,216.0,,26.2
privacybadger,216.0,,25.2
privacybadger,216.0,,20.3
privacybadger,216.0,,11.9
privacybadger,216.0,,21.6
privacybadger,216.0,,14.8
privacybadger,216.0,,15.6
privacybadger,216.0,,28.2
privacybadger,216.0,,42.8
privacybadger,216.0,,42.5
privacybadger,216.0,,34.3
privacybadger,216.0,,24.5
privacybadger,216.0,,18.1
privacybadger,216.0,,23.1
privacybadger,216.0,,14.5
privacybadger,216.0,,19.3
privacybadger,216.0,,44.5
privacybadger,216.0,,18.1
privacybadger,216.0,,13.1
privacybadger,216.0,,31.6
privacybadger,216.0,,29.0
privacybadger,216.0,,24.6
privacybadger,216.0,,14.0
privacybadger,216.0,,15.5
privacybadger,216.0,,21.3
privacybadger,216.0,,21.7
privacybadger,216.0,,31.7
privacybadger,216.0,,17.5
privacybadger,216.0,,16.7
privacybadger,216.0,,40.2
privacybadger,216.0,,16.8
privacybadger,216.0,,12.6
privacybadger,216.0,,10.7
privacybadger,216.0,,47.3
privacybadger,216.0,,47.8
privacybadger,216.0,,42.6
privacybadger,216.0,,23.9
privacybadger,216.0,,17.0
privacybadger,216.0,,29.3
privacybadger,216.0,,19.9
privacybadger,216.0,,19.3
privacybadger,216.0,,29.6
privacybadger,216.0,,22.6
privacybadger,216.0,,12.5
privacybadger,216.0,,7.7
privacybadger,216.0,,25.9
privacybadger,216.0,,7.7
privacybadger,216.0,,18.8
privacybadger,216.0,,17.3
privacybadger,216.0,,35.8
privacybadger,216.0,,46.0
privacybadger,216.0,,20.4
privacybadger,216.0,,29.2
privacybadger,216.0,,11.4
privacybadger,216.0,,15.9
privacybadger,216.0,,14.4
privacybadger,216.0,,13.7
privacybadger,216.0,,16.5
privacybadger,216.0,,15.4
privacybadger,216.0,,15.5
privacybadger,216.0,,9.1
privacybadger,216.0,,18.5
privacybadger,216.0,,13.6
privacybadger,216.0,,10.7
privacybadger,216.0,,8.5
privacybadger,216.0,,16.6
privacybadger,216.0,,11.4
privacybadger,216.0,,15.7
privacybadger,216.0,,21.0
privacybadger,216.0,,14.2
privacybadger,216.0,,19.5
privacybadger,216.0,,8.0
privacybadger,216.0,,37.8
privacybadger,216.0,,19.4
privacybadger,216.0,,11.1
privacybadger,216.0,,27.3
privacybadger,216.0,,17.8
privacybadger,216.0,,33.0
privacybadger,216.0,,16.1
privacybadger,216.0,,10.9
privacybadger,216.0,,17.6
privacybadger,216.0,,18.3
privacybadger,216.0,,19.2
privacybadger,216.0,,21.4
privacybadger,216.0,,20.5
privacybadger,216.0,,21.9
privacybadger,216.0,,32.7
privacybadger,216.0,,25.6
privacybadger,216.0,,17.7
privacybadger,216.0,,19.6
privacybadger,216.0,,25.6
privacybadger,216.0,,18.7
privacybadger,216.0,,30.5
privacybadger,216.0,,43.3
privacybadger,216.0,,21.6
privacybadger,216.0,,19.8
privacybadger,216.0,,15.7
privacybadger,216.0,,26.3
privacybadger,216.0,,41.3
privacybadger,216.0,,57.6
privacybadger,216.0,,9.8
privacybadger,216.0,,47.7
privacybadger,216.0,,9.8
privacybadger,216.0,,24.3
privacybadger,216.0,,15.4
privacybadger,216.0,,18.2
privacybadger,216.0,,19.4
privacybadger,216.0,,13.6
privacybadger,216.0,,19.0
privacybadger,216.0,,23.1
privacybadger,216.0,,30.5
privacybadger,216.0,,17.1
privacybadger,216.0,,19.4
privacybadger,216.0,,47.8
privacybadger,216.0,,26.1
privacybadger,216.0,,24.0
privacybadger,216.0,,37.7
privacybadger,216.0,,8.1
privacybadger,216.0,,19.2
privacybadger,216.0,,22.7
privacybadger,216.0,,27.2
privacybadger,216.0,,19.5
privacybadger,216.0,,11.2
privacybadger,216.0,,11.8
privacybadger,216.0,,15.8
privacybadger,216.0,,23.7
privacybadger,216.0,,37.5
privacybadger,216.0,,23.4
privacybadger,216.0,,21.3
privacybadger,216.0,,19.2
privacybadger,216.0,,63.6
privacybadger,216.0,,13.1
privacybadger,216.0,,24.8
privacybadger,216.0,,9.7
privacybadger,216.0,,38.2
privacybadger,216.0,,13.1
privacybadger,216.0,,26.2
privacybadger,216.0,,40.8
privacybadger,216.0,,24.4
privacybadger,216.0,,20.9
privacybadger,216.0,,34.4
privacybadger,216.0,,15.9
privacybadger,216.0,,20.2
privacybadger,216.0,,58.7
privacybadger,216.0,,37.4
privacybadger,216.0,,21.5
privacybadger,216.0,,24.0
privacybadger,216.0,,20.7
privacybadger,216.0,,34.4
privacybadger,216.0,,27.4
privacybadger,216.0,,21.3
privacybadger,216.0,,23.2
privacybadger,216.0,,11.5
privacybadger,216.0,,44.0
privacybadger,216.0,,11.0
privacybadger,216.0,,26.8
privacybadger,216.0,,32.4
privacybadger,216.0,,2.4
privacybadger,216.0,,19.2
privacybadger,216.0,,16.8
privacybadger,216.0,,22.1
privacybadger,216.0,,20.9
privacybadger,216.0,,34.6
privacybadger,216.0,,14.2
privacybadger,216.0,,33.7
privacybadger,216.0,,30.6
privacybadger,216.0,,41.4
privacybadger,216.0,,16.6
privacybadger,216.0,,11.1
privacybadger,216.0,,23.9
privacybadger,216.0,,20.5
privacybadger,216.0,,17.2
privacybadger,216.0,,21.1
privacybadger,216.0,,14.4
privacybadger,216.0,,15.8
privacybadger,216.0,,27.4
privacybadger,216.0,,29.2
privacybadger,216.0,,30.5
privacybadger,216.0,,47.7
privacybadger,216.0,,19.8
privacybadger,216.0,,26.2
privacybadger,216.0,,30.1
privacybadger,216.0,,64.8
privacybadger,216.0,,68.2
privacybadger,216.0,,14.4
privacybadger,216.0,,19.1
privacybadger,216.0,,4.3
privacybadger,216.0,,25.0
privacybadger,216.0,,16.8
privacybadger,216.0,,22.2
privacybadger,216.0,,38.3
privacybadger,216.0,,23.0
privacybadger,216.0,,22.1
privacybadger,216.0,,12.9
privacybadger,216.0,,27.3
privacybadger,216.0,,19.3
privacybadger,216.0,,15.9
privacybadger,216.0,,36.4
privacybadger,216.0,,17.7
privacybadger,216.0,,45.0
privacybadger,216.0,,35.0
privacybadger,216.0,,14.2
privacybadger,216.0,,24.4
privacybadger,216.0,,49.4
privacybadger,216.0,,24.1
privacybadger,216.0,,5.1
privacybadger,216.0,,20.1
privacybadger,216.0,,7.4
privacybadger,216.0,,22.5
privacybadger,216.0,,16.2
privacybadger,216.0,,18.2
privacybadger,216.0,,30.0
privacybadger,216.0,,34.4
privacybadger,216.0,,9.3
privacybadger,216.0,,27.2
privacybadger,216.0,,29.9
privacybadger,216.0,,25.9
privacybadger,216.0,,17.7
privacybadger,216.0,,11.9
privacybadger,216.0,,49.5
privacybadger,216.0,,8.9
privacybadger,216.0,,20.9
privacybadger,216.0,,17.2
privacybadger,216.0,,24.5
privacybadger,216.0,,18.0
privacybadger,216.0,,5.5
privacybadger,216.0,,27.8
privacybadger,216.0,,34.5
privacybadger,216.0,,28.4
privacybadger,216.0,,15.8
privacybadger,216.0,,10.9
privacybadger,216.0,,17.7
privacybadger,216.0,,25.6
privacybadger,216.0,,25.4
privacybadger,216.0,,13.7
privacybadger,216.0,,23.7
privacybadger,216.0,,9.0
privacybadger,216.0,,11.8
privacybadger,216.0,,7.8
privacybadger,216.0,,5.3
privacybadger,216.0,,3.0
privacybadger,216.0,,20.7
privacybadger,216.0,,18.8
privacybadger,216.0,,10.3
privacybadger,216.0,,20.2
privacybadger,216.0,,14.7
